"id","created","modified","rating","text","venueid","venuename","agentid","agentname","invite_id"
314473,"2018-02-27 21:05:55.076","2018-02-27 21:06:40.42",5,"Mycket kunnig,professionell och otroligt vänlig. Gav ett väldigt seriöst intryck..Genomförde min affär på ett smidigt sätt och med hög kvalitet.",3673340,"Svenska Mäklarhuset Årsta",4849,"Ulrika Ingelsson",1699309
314496,"2018-02-28 06:20:08.583","2018-02-28 06:20:40.555",5,"Anni är en mycket engagerad mäklare med mycket energi. Hon är målinriktad och bryr sig om sina kunder. 
Anni är ärlig och informativ längs hela försäljningsprocessen. 
Rekommenderar henne mer än gärna till andra säljare! ",4011946,"Våningen & Villan Limhamn Hyllie",4203,"Anni Johansson",1725814
314533,"2018-02-28 08:16:38.379","2018-02-28 08:16:40.476",5,"Michael är hjälpsam och tillgänglig genom hela processen och jag kan verkligen rekommendera honom för din bostadsförsäljning! ",1565352,"Svenska Mäklarhuset Kungsholmen",3057,"Michael Schlumpf",1712239
314550,"2018-02-28 08:43:29.604","2018-02-28 08:43:49.713",5,"Trevligt och personligt bemötande, bra känsla för kundens behov. Klara och tydliga besked. Vi är mycket nöjda.",3549438,"Svenska Mäklarhuset Järfälla",1992,"Malin Westermark",1726467
314592,"2018-02-28 09:16:14.519","2018-02-28 09:16:40.845",5,"Jonas visade ett trevligt, professionellt och förtroendefullt bemötande under hela processen. Han var öppen för mina synpunkter och gav goda råd utifrån sina erfarenheter och kunskaper.  Han återkopplade regelbundet och var tillgänglig. Jag kan varmt rekommendera Jonas för liknande uppdrag.",3549444,"Svenska Mäklarhuset Södermalm",1582,"Jonas Sjönvall",1714202
314615,"2018-02-28 09:28:47.598","2018-02-28 09:28:49.137",5,"Mycket kompetent och engagerad. Tillgänglig i alla lägen och väl påläst.

Efter många bostadsaffärer genom åren framstår Kajsa som en av de allra bästa!",1588313,"HusmanHagberg Kungsholmen",3615,"Kajsa Allermalm",1726611
314624,"2018-02-28 09:32:40.016","2018-02-28 09:32:49.844",4,"Trevligt bemötande och lättillgänglig genom hela säljprocessen. ",1835483,"HusmanHagberg Göteborg Öster",3619,"Daniel Fröberg",1711460
314627,"2018-02-28 09:33:34.408","2018-02-28 09:33:41.009",5,"Saklig, förtroendeingivande, inkännande.",1588313,"HusmanHagberg Kungsholmen",3615,"Kajsa Allermalm",1726616
314630,"2018-02-28 09:36:04.804","2018-02-28 09:36:40.869",5,"Hon är super hjälpsam och professionell. Typ bästa mäklare jag har haft. Engagerad och allt flyter bara fram. ",1588313,"HusmanHagberg Kungsholmen",3615,"Kajsa Allermalm",1726607
314645,"2018-02-28 09:52:55.876","2018-02-28 09:53:40.539",5,"Utmärkt. Toppen. Kanon. Proffsig. ",3549444,"Svenska Mäklarhuset Södermalm",4843,"Jonathan Razai ",1726678
314654,"2018-02-28 10:07:18.405","2018-02-28 10:07:40.479",5,"Bra, enkel och mycket tillmötesgående",772106,"HusmanHagberg Enskede",584,"Ola Sjölund",1711577
314702,"2018-02-28 11:08:06.4","2018-02-28 11:08:40.056",4,"Jonas var bra att ha o göra med. Ansträngde sig för att göra mig som kund nöjd. ",3549444,"Svenska Mäklarhuset Södermalm",1582,"Jonas Sjönvall",1714177
314721,"2018-02-28 11:50:38.176","2018-02-28 11:50:40.454",4,"Duktig, kunnig, koll på läget tyckte jag att min mäklare hade. 
Hon svarade jämt när jag messade henne oavsett när.
Så bra!!!",3549987,"HusmanHagberg Göteborg Torslanda",,,1711616
314788,"2018-02-28 14:03:26.279","2018-02-28 14:03:39.8",5,"Proffsigt och engagerat bemötande.",1800538,"Erik Olsson Fastighetsförmedling Malmö",4115,"Ann-Sofia Jonasson",1712206
314821,"2018-02-28 15:49:47.915","2018-02-28 15:50:32.96",5,"Mycket kunnig, duktig och erfaren.",1588313,"HusmanHagberg Kungsholmen",3615,"Kajsa Allermalm",1726610
314843,"2018-02-28 16:37:44.987","2018-02-28 16:38:33.127",5,"Bra och engagerad mäklare. Kändes som ett tryggt lägenhetsköp. ",1752480,"HusmanHagberg Vasastan",1696,"Victor Sjölund",1713159
314845,"2018-02-28 16:38:39.609","2018-02-28 16:38:40.862",5,"Gav ett trovärdigt intryck med saklig och bra information",4013496,"HusmanHagberg Karlskrona",4915,"Peter Olsson",1711600
314177,"2018-02-26 22:17:34.809","2018-03-01 09:14:05.257",5,"Mäklaren Tobias Karlsson är så bra på alla sätt",4013487,"HusmanHagberg Nyköping Oxelösund",,,1711163
314926,"2018-02-28 22:52:42.49","2018-02-28 22:53:02.527",5,"Gott, trevligt, tillmötesgående bemötande",3040872,"Edward & Partners",29,"Christian Melki",1704672
314935,"2018-03-01 05:13:01.123","2018-03-01 05:13:02.363",5,"Jonathan Razai var min mäklare, vid försäljning av min lägenhet på Södermalm. Han tog hand om hela affären på ett föredömligt sätt. Tydlig information, bra presentationsmaterial, snabba återkopplingar och ett proffsigt bemötande. För mig blev upplevelsen att köparen och jag som säljare kunde gå hem efter att kontrakt signerats och känna, det här gjorde vi bra, alla nöjda.",3549444,"Svenska Mäklarhuset Södermalm",4843,"Jonathan Razai ",1726687
314969,"2018-03-01 08:09:38.81","2018-03-01 08:10:02.34",5,"Mycket bra! Peter var kanon att ha och göra med. Allt var väldigt enkelt, organiserat och bekvämt för en första-gångs-köpare. ",456458,"Gofab Fastighetsbyrå ",4302,"Peter Karlsson",1728911
314972,"2018-03-01 08:14:20.275","2018-03-01 08:14:27.353",5,"Utomordentlig! Professionell! Tålmodig! Omtänksam! Realistisk! Får saker gjorda även i svåra situationer. ",1588313,"HusmanHagberg Kungsholmen",3615,"Kajsa Allermalm",1726613
314977,"2018-03-01 08:30:14.832","2018-03-01 09:14:05.783",5,"köpte och sålde hus med husmanhagberg. toppen!",3549999,"HusmanHagberg Ängelholm",,,1728891
315011,"2018-03-01 09:18:59.787","2018-03-01 09:19:02.24",5," Han är Trevligt seriös jätteduktig,Tydligt med information och tillgängligtJag var jättenöjd",3549979,"HusmanHagberg Täby",5225,"Patrik Borin",1729270
315010,"2018-03-01 09:17:48.431","2018-03-01 09:18:02.45",3,"Vi upplevde väl att det drog väldigt ut på tiden. Det inlämnades ett antal oseriösa typ 500 kr på vägen och vi förstod inget. Då stoppades allting upp. Var det så att man försökte mjölka ur oss så mkt pengar som möjligt",4013498,"HusmanHagberg Kalix",,,1729320
314181,"2018-02-27 00:38:23.072","2018-03-01 09:14:07.016",5,"Arga Karadaghi jobbar professionellt alltid hjälpsam, bra bemötande  kunnig mäklare",3549968,"HusmanHagberg Kista",3996,"Aria Karadaghi",1706416
314388,"2018-02-27 16:03:26.033","2018-03-01 09:14:07.572",5,"Professionellt och trevligt bemötande. Uppskattar hans tillgänglighet och snabba respons vid frågor och osäkerhet. 
Känns mycket kompetent, har tidigare anlitat honom och kommer vid behov göra det igen.
Högsta betyg!",3549444,"Svenska Mäklarhuset Södermalm",1582,"Jonas Sjönvall",1714170
314493,"2018-02-27 23:31:49.177","2018-03-01 09:14:08.04",5,"Fredrik är en mycket effektiv och proffesionell mäklare. Han uppmärksammar detaljer och förstår kundens behov. Jag kan varmt rekommendera honom!
— Mia Bromma",1711469,"Svenska Mäklarhuset Bromma",1949,"Fredrik Wolffelt",1711478
314648,"2018-02-28 09:56:40.906","2018-03-01 09:14:09.117",4,"Mycket bra och trevlig bemötande!",4011946,"Våningen & Villan Limhamn Hyllie",4203,"Anni Johansson",1725812
315023,"2018-03-01 09:41:48.071","2018-03-01 09:42:03.317",5,"Han hade ett trevligt och tillmötesgående sätt. Han var hjälpsam och vänlig. Kunnig och informativ.",456458,"Gofab Fastighetsbyrå ",4302,"Peter Karlsson",1728915
315028,"2018-03-01 09:46:26.679","2018-03-01 09:46:42.911",5,"Trevlig,  lätt att prata med ,  duktig på sitt jobb.",4013496,"HusmanHagberg Karlskrona",4919,"Cecilia Tibblin",1729445
315034,"2018-03-01 09:49:28.329","2018-03-01 09:49:44.495",5,"Det har varit mycket bra bemötande och hjälpsam, han har haft bra tålamod ",3450172,"Skandiamäklarna Järfälla",4558,"Kalle Nilsson",1713403
315051,"2018-03-01 10:15:32.675","2018-03-01 10:15:44.494",5,"Jättefint, proffsigt och mänskligt bemötande. Lever upp till mina förväntningar och över. ",4013489,"HusmanHagberg Norrköping",,,1729302
315060,"2018-03-01 10:28:29.44","2018-03-01 10:28:44.283",5,"Peter är helt okej, trevlig man och kan sina saker. ",456458,"Gofab Fastighetsbyrå ",4302,"Peter Karlsson",1728918
315092,"2018-03-01 11:31:26.925","2018-03-01 11:31:42.903",5,"Hon är professionell och trevlig.",3549984,"HusmanHagberg Värmdö",2824,"Ulrika Andersson",1729892
315123,"2018-03-01 12:33:35.208","2018-03-01 12:33:43.93",2,"Hon glömde hela tiden information som jag upprepat flera gånger. Hon kändes också oengegerad. ",1711469,"Svenska Mäklarhuset Bromma",4724,"Jenny Nordstrand",1713904
315126,"2018-03-01 12:39:05.878","2018-03-01 12:39:30.696",5,"Väldigt kompetent mäklare med stort engagemang och fokus. Kände mig väldigt trygg med att hon la ner stor energi på att få min lägenhet såld till så högt pris som möjligt. Vi hamnade 230tkr över mitt egna acceptpris och slog rekord i området. Beror till stor del av Jennys arbete och kontaktnät.",1711469,"Svenska Mäklarhuset Bromma",4724,"Jenny Nordstrand",1713909
315144,"2018-03-01 13:05:21.069","2018-03-01 13:05:30.37",3,"Trevligt bemötande, god lokalt marknadskunnande, professionellt handlagt uppdrag.",574903,"Mäklarcity ",,,1730026
315145,"2018-03-01 13:06:53.004","2018-03-01 13:07:31.525",5,"Mycket kunnigt och gott bemötande av BG. Extra uppskattat hur försäljningen sköttes med täta uppdateringar kring intresset och vilka som varit på visningarna och hur de följdes upp. Jag är mycket nöjd och skulle rekommendera Mäklarcity alla dagar.",574903,"Mäklarcity ",,,1730022
315147,"2018-03-01 13:09:47.599","2018-03-01 13:10:30.868",5,"Trevlig och tillmötesgående mäklare, rekommenderar starkt.",574903,"Mäklarcity ",,,1730066
315146,"2018-03-01 13:07:12.873","2018-03-01 13:07:30.476",5,"Mycket proffsigt bemötande från förfrågan om mäklarhjälp till hjälp med deklaration!",574903,"Mäklarcity ",,,1730163
315161,"2018-03-01 13:43:23.679","2018-03-01 13:43:30.85",5,"Allting var jättebra. Vi är väldigt nöjda. ",574903,"Mäklarcity ",,,1730061
315162,"2018-03-01 13:45:29.474","2018-03-01 13:45:30.64",5,"Kan inte annat än vara helnöjd med min mäklare på Mäklarcity när det  gäller allt från bemötande till genomförandet av försäljningen",574903,"Mäklarcity ",,,1730052
315178,"2018-03-01 14:21:35.578","2018-03-01 14:22:12.823",4,"Jag har i alla mina kontakter med Mäklarcity upplevt att personalen är glad och positiv och vill verkligen hjälpa. Jag som kund känner mig viktig. ",574903,"Mäklarcity ",,,1730206
315180,"2018-03-01 14:25:23.479","2018-03-01 14:25:30.344",5,"Tyckte det funkade jättebra och enkelt.",574903,"Mäklarcity ",,,1730141
315183,"2018-03-01 14:28:01.81","2018-03-01 14:28:12.398",5,"Bra och proffsigt bemötande, tog hand om allt.",574903,"Mäklarcity ",,,1730083
315186,"2018-03-01 14:32:42.679","2018-03-01 14:33:12.233",5,"Bra bemötande av en erfaren mäklare.  Inget i övrigt att önska.",574903,"Mäklarcity ",,,1729982
315190,"2018-03-01 14:40:11.979","2018-03-01 14:40:30.858",5,"Fantastisk! Nina hjälpte mig utomordentligt bra.
Det överträffade verkligen mina förväntningar.
Kommer rekommendera henne vidare och även mäklarcity. 
",574903,"Mäklarcity ",,,1730204
315212,"2018-03-01 15:08:55.286","2018-03-01 15:09:12.304",5,"Bra, proffesionellt, bemötande. Allt enl. förväntan.",574903,"Mäklarcity ",,,1729989
315214,"2018-03-01 15:10:36.376","2018-03-01 15:11:13.372",5,"Fint och proffsigt bemötande, enkel säljprocess där större delen av Mäklarcity fanns till förfogande. Detta var min andra försäljning och lär säkerligen bli ännu en kommande i framtiden. ",574903,"Mäklarcity ",,,1729963
315195,"2018-03-01 14:43:56.096","2018-03-01 14:44:12.261",2,"The Broker, Bo-Gunnar, made me feel as garbage when, after winning the bidding for the house, I told him that my loan promise was under the final amount, so I needed to put the rest from my personal savings, as I had arranged previously with my bank. I thought it was common that people, even strangers, could have savings to pay things like houses with them, but he really made me feel as a trickster and was about to break the agreement and give the house to the second bidder...
Really a bad experience in that respect. The rest of the transaction was as expected from a cold relationship buyer-broker.",574903,"Mäklarcity ",,,1730123
315196,"2018-03-01 14:44:53.181","2018-03-01 14:45:12.825",5,"HusmanHagberg i Kalix överträffade förväntningarna! Lyhört, kunnigt och professionellt kunde mäklaren attrahera de rätta spekulanterna och sälja till ett pris som var ""all time high"" för området. Visserligen ett unikt läge och hus men i ett område som normalt sett renderar låga priser. Tack för det HusmanHagberg!",4013498,"HusmanHagberg Kalix",,,1729349
315199,"2018-03-01 14:48:35.782","2018-03-01 14:49:12.051",4,"Mycket bra, vänligt bemötande. Ömsesidigt och förstående",574903,"Mäklarcity ",,,1730183
315208,"2018-03-01 15:02:34.276","2018-03-01 15:03:12.213",5,"Vår mäklare Nina är seriös, lugn och glad. Lyssnar på både säljare och köpare. Allt till största belåtenhet. ",574903,"Mäklarcity ",,,1730180
315209,"2018-03-01 15:03:46.657","2018-03-01 15:04:12.228",5,"Professionellt bemötande av kunnig mäklare ",574903,"Mäklarcity ",,,1730138
315215,"2018-03-01 15:14:53.078","2018-03-01 15:15:32.493",5,"Hej! vi fick alltid hjälp av henne, hon svarade alltid på vår telefonsamtal, sms och mejl.

Tycker jättebra människa ",4011946,"Våningen & Villan Limhamn Hyllie",3197,"Malin Schön",1729420
315226,"2018-03-01 15:35:00.629","2018-03-01 15:35:30.801",5,"Det var ett nöje att träffa Jenny! Hon var jätte trevlig och hjälpsam under hela processen. Vi är nöjda med resultaten och det priset vi fick för vår lägenhet. ",1711469,"Svenska Mäklarhuset Bromma",4724,"Jenny Nordstrand",1713888
315234,"2018-03-01 15:51:58.981","2018-03-01 15:52:30.544",5,"Trevligt och professionellt bemötande. Allt har fungerat mycket bra. ",772106,"HusmanHagberg Enskede",4036,"Jessica Wikström",1713506
315240,"2018-03-01 16:02:57.58","2018-03-01 16:03:30.919",5,"Agnes har varit helt fantastisk. Hon har alltid gått att få tag på och verkligen visat sitt intresse att besvara mina frågor och funderingar i med detta var min första gång som säljare. Jag är grymt nöjd med servicen och bemötandet som Agnes utgav. ",3549995,"HusmanHagberg Malmö",5098,"Agnes Andersson",1730538
315244,"2018-03-01 16:08:34.938","2018-03-01 16:08:36.644",5,"Hej! Agnes har på ett professionellt sätt tagit sig an försäljningen av min lägenhet. Jag bjöd in tre olika mäklare som fick presentera sin idé om försäljningen, arvode presentation m.m och Agnes var den som drog längsta strået. Hon var påläst, tydlig och hade en bra strategi i min mening. Agnes är positiv och glad och har under resans gång återkopplat på ett bra sätt i de olika försälningsstegen. Jag har inget negativt att tillägga.   m v h Eva Frisk",3549995,"HusmanHagberg Malmö",5098,"Agnes Andersson",1730531
315249,"2018-03-01 16:19:36.366","2018-03-01 16:20:30.596",5,"Han kändes väldigt uppriktigt, ""mänsklig"" och äkta i jämförelse med andra mäklare. ",3549444,"Svenska Mäklarhuset Södermalm",1582,"Jonas Sjönvall",1714169
315254,"2018-03-01 16:28:10.473","2018-03-01 16:28:30.528",5,"Mycket bra service och väldig professionella!",574903,"Mäklarcity ",,,1730195
315264,"2018-03-01 16:41:36.066","2018-03-01 16:42:30.402",5,"Fantastiskt !!!! Mäklaren var den nästa haft! Snyggt jobbat",574903,"Mäklarcity ",,,1729969
315267,"2018-03-01 16:45:15.466","2018-03-01 16:45:31.179",5,"Bra , engagerad  mäklare. Kändes pålitlig , vilket är viktigt ! Lyssnade och var tillmötesgående.",4011946,"Våningen & Villan Limhamn Hyllie",4203,"Anni Johansson",1725811
315300,"2018-03-01 18:29:07.27","2018-03-01 18:29:31.144",4,"Vi har fått ett trevligt bemötande av Anni. ",4011946,"Våningen & Villan Limhamn Hyllie",4203,"Anni Johansson",1725809
315307,"2018-03-01 18:42:52.176","2018-03-01 18:43:36.62",3,"Mäklaren val tillmötesgående och det hade betydelse för att det blev affär.",574903,"Mäklarcity ",,,1730122
315320,"2018-03-01 19:29:54.079","2018-03-01 19:30:36.65",5,"Mina förutfattade meningar om fastighetsmäklare  stämde inte och jag är inte sen att erkänna att även jag kan ha fel ibland
Det var empatiskt och familjärt och känslan att jag ville gå vidare med affären hade väl inte uppstått så kvickt om inte alla parametrar fallit på plats
Även om främsta uppgiften är att plocka ut så mycket som möjligt, så lyssnade och förmedlade mäklaren vårt önskemål och affären kunde snabbt genomföras och slutföras i ett samförstånd där alla kunde känna sig nöjda och tillfreds med bibehållen känsla av att man gjort en väldigt bra affär som ger en långsiktighet och väl grundlagd vänskap mellan både köpare och säljare
",574903,"Mäklarcity ",,,1730016
315334,"2018-03-01 20:17:01.675","2018-03-01 20:17:36.667",4,"Klok och noggrann mäklare. Erfaren och samarbetat.",1800538,"Erik Olsson Fastighetsförmedling Malmö",1661,"Martin Arup",1699682
315336,"2018-03-01 20:19:16.878","2018-03-01 20:19:37.317",5,"Jenny var mycket trevlig och kunnig och hjälpte oss att på ett smidigt sätt sälja en bostadsrätt.",1711469,"Svenska Mäklarhuset Bromma",4724,"Jenny Nordstrand",1713874
315350,"2018-03-01 21:03:20.657","2018-03-01 21:05:35.93",1,"Mäklarcity var en dålig upplevelse för mig.
I en förtroendebranch så lyckade de inte skapa förtroende hos mig.
Det började med att lägga ut lägenheten på fel plats, sedan blandade ihop mig med en annan kund och missade nästan att lägga till en visning påbgrund av det. Känslan blev att jag själv fick driva arbetet framåt och att de enbart var intresserad av arvodet.",574903,"Mäklarcity ",,,1730147
